Category,Name,Heterogeneous,Many_Small,Few_Big,Avg_Avg,Ratio_Many_Small,Ratio_Few_Big,Ratio_Avg_Avg
3_children,size_5000/random_tree_2,6914.888733,11451.347652,11263.318007,6914.888733,0.603849340980605,0.6139299919173453,1.0
3_children,size_5000/random_tree_3,4297.346526,5612.252109,7607.760905,4297.346526,0.7657080335198463,0.5648635097319742,1.0
large_edge_weights,size_10000/random_tree_1,163061.20458,128390.734243,145092.10705,247735.595885,1.2700387262478037,1.123846140877999,0.6582066012657048
large_edge_weights,size_10000/random_tree_10,122062.365742,85640.736058,123899.3342,201823.304559,1.4252839403357478,0.9851737019422983,0.604798172385077
large_edge_weights,size_10000/random_tree_2,164283.69973,173143.666805,193286.733321,245142.01231,0.9488288122892858,0.8499481413303552,0.6701572618334031
large_edge_weights,size_10000/random_tree_3,115184.601556,91347.579187,125810.216958,231490.069683,1.2609485941625516,0.9155425079224907,0.4975790180275661
large_edge_weights,size_10000/random_tree_4,146129.149736,154714.200889,150552.540215,199188.706157,0.9445102575996926,0.9706189581877326,0.7336216623688563
large_edge_weights,size_10000/random_tree_5,128515.016974,133609.260798,145924.237263,220019.478526,0.9618720753817968,0.8806968560156099,0.5841074519173229
large_edge_weights,size_10000/random_tree_6,147151.331616,145594.505728,142945.300279,160068.44727,1.0106928889947846,1.029424061713052,0.9193025491637856
large_edge_weights,size_10000/random_tree_7,120311.828397,76126.099449,129846.444088,193374.348505,1.5804281221265228,0.9265700669897579,0.6221705687809422
large_edge_weights,size_10000/random_tree_8,135851.111584,109407.196042,141669.378539,240820.870457,1.2417017938367465,0.9589306664926303,0.56411685302108
large_edge_weights,size_10000/random_tree_9,186828.748613,132752.651653,187234.345501,245349.295407,1.4073447594956416,0.9978337473986693,0.7614806812592527
large_edge_weights,size_2000/random_tree_1,26610.830144,26610.830144,31252.649052,38550.142191,1.0,0.8514743854104441,0.6902913616285603
large_edge_weights,size_2000/random_tree_10,32043.383949,22940.357058,35894.764317,53556.15929,1.3968127814220526,0.8927035616117428,0.5983137023603396
large_edge_weights,size_2000/random_tree_2,29132.181061,29132.181061,37554.120936,53661.98261,1.0,0.7757385963220194,0.5428830550806218
large_edge_weights,size_2000/random_tree_3,19983.26302,19983.26302,24410.283548,33437.707601,1.0,0.818641167387721,0.597626585484059
large_edge_weights,size_2000/random_tree_4,23941.336835,23941.336835,27307.693721,50120.659606,1.0,0.876724965484316,0.47767401752497995
large_edge_weights,size_2000/random_tree_5,39537.372982,37698.61196,45859.441119,56732.699684,1.0487752977205371,0.8621424949206214,0.6969062498739241
large_edge_weights,size_2000/random_tree_6,35106.167911,36861.012062,35761.520022,49381.528565,0.9523929471049691,0.9816743776383992,0.7109169953050439
large_edge_weights,size_2000/random_tree_7,24262.400211,25934.336634,24392.336634,45138.18919,0.935531937963353,0.9946730637187549,0.5375138136107405
large_edge_weights,size_2000/random_tree_8,32972.018183,39809.814676,37830.814676,52882.931478,0.8282384244023553,0.8715651107539474,0.6234907419365887
large_edge_weights,size_2000/random_tree_9,35464.434426,35464.434426,41668.413056,54415.640643,1.0,0.8511107533262138,0.6517323697182664
large_edge_weights,size_20000/random_tree_1,319918.90361,333577.06525,410415.74432,547633.526356,0.9590554535583438,0.7794995880093726,0.5841842915256988
large_edge_weights,size_20000/random_tree_2,260779.443137,-1.0,267132.191428,376751.378196,not_computed,0.9762187093324832,0.6921791351784594
large_edge_weights,size_20000/random_tree_3,301712.816879,334175.79874,337992.466439,459034.272898,0.9028565743438013,0.8926613662658436,0.6572773204366862
large_edge_weights,size_20000/random_tree_4,365594.477488,298036.127753,402156.521481,479224.025601,1.2266783904499978,0.9090850401770063,0.762888457083311
large_edge_weights,size_20000/random_tree_5,255479.703836,163634.811139,250635.68261,385508.27802,1.561279669391265,1.0193269417010247,0.6627087364976008
large_edge_weights,size_30000/random_tree_1,386796.450055,416874.476753,417400.009142,559023.454441,0.9278487209572647,0.926680502116164,0.6919145287772948
large_edge_weights,size_30000/random_tree_2,387452.115817,-1.0,333082.284398,602246.029707,not_computed,1.1632324322419787,0.6433452388312134
large_edge_weights,size_30000/random_tree_3,301181.577688,301181.577688,392658.621424,710505.093034,1.0,0.7670316179376043,0.42389784484428383
large_edge_weights,size_30000/random_tree_4,394465.144375,311084.438668,391193.611733,678243.392436,1.268032390382557,1.0083629500683995,0.5815982120492567
large_edge_weights,size_30000/random_tree_5,454498.667262,289385.055743,509132.956052,774503.366475,1.570567167316462,0.8926915098687503,0.5868259415456919
large_edge_weights,size_4000/random_tree_1,56726.21675,59657.412392,59260.273141,77507.186219,0.9508661954236374,0.9572385300187424,0.7318833196926742
large_edge_weights,size_4000/random_tree_10,56946.69488,56946.69488,70346.583177,93252.222019,1.0,0.8095161457481972,0.6106738654270051
large_edge_weights,size_4000/random_tree_2,67432.197614,69639.147159,83723.881371,112282.958097,0.9683087798309608,0.8054117476373587,0.6005559414968928
large_edge_weights,size_4000/random_tree_3,56192.201556,41194.113008,64221.911053,102215.315157,1.3640832986278242,0.8749693155288796,0.5497434652497062
large_edge_weights,size_4000/random_tree_4,47275.667826,47275.667826,54780.481963,94542.161165,1.0,0.8630020425510508,0.5000485206117934
large_edge_weights,size_4000/random_tree_5,52906.331423,62394.876534,66440.898515,98905.420892,0.8479274960047476,0.796291630689727,0.5349184194946321
large_edge_weights,size_4000/random_tree_6,67914.020158,46383.892744,73675.143485,106866.458365,1.4641724991222311,0.9218037040107979,0.6355036107404363
large_edge_weights,size_4000/random_tree_7,62088.705834,49260.748766,58815.274659,93638.405521,1.2604092992767078,1.0556561402455185,0.6630688069552355
large_edge_weights,size_4000/random_tree_8,47901.805471,54776.817153,58036.655793,68905.179394,0.8744904863165552,0.825371565891941,0.6951843953137012
large_edge_weights,size_4000/random_tree_9,49923.537368,56210.187703,56981.476139,93605.281214,0.8881581686185247,0.8761362595489288,0.5333410329045967
large_edge_weights,size_50000/random_tree_1,512420.9796,340030.346295,643526.145768,863323.399161,1.506986023992809,0.7962706456758865,0.5935446439862326
large_edge_weights,size_50000/random_tree_2,870269.457097,699775.973198,1009918.752933,1244346.373007,1.24364009401443,0.8617222470318218,0.6993787871089044
large_edge_weights,size_50000/random_tree_3,489191.979028,489191.979028,554769.543578,678925.259768,1.0,0.8817931421990906,0.7205387809479425
large_edge_weights,size_50000/random_tree_4,650011.769768,551256.747213,581099.934719,1003663.427349,1.179145240496879,1.1185886126150115,0.647639190644708
large_edge_weights,size_50000/random_tree_5,896517.019548,653718.29482,919258.268456,1255387.915943,1.3714118553081862,0.9752613061112884,0.7141354541990873
